name,translatedname
kayneth_el-melloi_archibald,角色: Kayneth El-melloi Archibald
mukai_takumi,角色: Mukai Takumi
lyria_(granblue_fantasy),角色: Lyria（碧蓝幻想）
miyako_(swimsuit)_(blue_archive),角色: Miyako（Swimsuit) (blue Archive）
ganondorf,角色: Ganondorf
amagi_(kancolle),角色: Amagi（舰队Collection）
zabaniyya_(housamo),角色: Zabaniyya（Housamo）
momoe_nagisa,角色: Momoe Nagisa
priest_(ragnarok_online),角色: Priest（Ragnarok Online）
lucy_heartfilia,角色: Lucy Heartfilia
narancia_ghirga,角色: Narancia Ghirga
maka_albarn,角色: Maka Albarn
karina_lyle,角色: Karina Lyle
samuel_b._roberts_(kancolle),角色: Samuel B. Roberts（舰队Collection）
gorou_(genshin_impact),角色: Gorou（原神）
arthur_pendragon_(fate),角色: Arthur Pendragon（Fate）
airfield_princess,角色: Airfield Princess
oktavia_von_seckendorff,角色: Oktavia Von Seckendorff
natsu_(blue_archive),角色: Natsu（蔚蓝档案）
eunie_(xenoblade),角色: Eunie（Xenoblade）
cure_white,角色: Cure White
sol_badguy,角色: Sol Badguy
okabe_rintarou,角色: Okabe Rintarou
yokoyama_nao,角色: Yokoyama Nao
vash_the_stampede,角色: Vash The Stampede
katsura_hinagiku,角色: Katsura Hinagiku
alice_zuberg,角色: Alice Zuberg
commandant_teste_(kancolle),角色: Commandant Teste（舰队Collection）
shizuka_rin,角色: Shizuka Rin
wakan_tanka,角色: Wakan Tanka
yozora_mel,角色: Yozora Mel
ghost_(modern_warfare_2),角色: Ghost（Modern Warfare 2）
asahina_mirai,角色: Asahina Mirai
tsunomaki_watame_(1st_costume),角色: Tsunomaki Watame（1st Costume）
helltaker_(character),角色: Helltaker（Character）
kondou_taeko,角色: Kondou Taeko
humboldt_penguin_(kemono_friends),角色: Humboldt Penguin（Kemono Friends）
cinderace,角色: Cinderace
toudou_shimako,角色: Toudou Shimako
assassin_(fate/zero),角色: Assassin（Fate/zero）
ten'ou_haruka,角色: Ten'ou Haruka
lenna_charlotte_tycoon,角色: Lenna Charlotte Tycoon
type_95_(girls'_frontline),角色: Type 95（少女前线）
allister_(pokemon),角色: Allister（宝可梦）
tsubaki_(blue_archive),角色: Tsubaki（蔚蓝档案）
caitlyn_(league_of_legends),角色: Caitlyn（League Of Legends）
thoma_(genshin_impact),角色: Thoma（原神）
ness_(mother_2),角色: Ness（Mother 2）
eva_02,角色: Eva 02
gwen_stacy,角色: Gwen Stacy
doujima_nanako,角色: Doujima Nanako
kinu_(kancolle),角色: Kinu（舰队Collection）
sagiri_(kancolle),角色: Sagiri（舰队Collection）
shishio_chris,角色: Shishio Chris
lei_lei,角色: Lei Lei
aki_(girls_und_panzer),角色: Aki（Girls Und Panzer）
dhole_(kemono_friends),角色: Dhole（Kemono Friends）
suomi_(girls'_frontline),角色: Suomi（少女前线）
graf_zeppelin_(azur_lane),角色: Graf Zeppelin（碧蓝航线）
air_shakur_(umamusume),角色: Air Shakur（Umamusume）
tony_tony_chopper,角色: Tony Tony Chopper
kageyama_shigeo,角色: Kageyama Shigeo
corrin_(male)_(fire_emblem),角色: Corrin（Male) (fire Emblem）
sado_(kancolle),角色: Sado（舰队Collection）
moe_(blue_archive),角色: Moe（蔚蓝档案）
star_platinum,角色: Star Platinum
yuuki_juudai,角色: Yuuki Juudai
furudo_erika,角色: Furudo Erika
hammann_(azur_lane),角色: Hammann（碧蓝航线）
phoenix_wright,角色: Phoenix Wright
yusa_kozue,角色: Yusa Kozue
alear_(female)_(fire_emblem),角色: Alear（Female) (fire Emblem）
aragaki_ayase,角色: Aragaki Ayase
anjou_naruko,角色: Anjou Naruko
oshino_ougi,角色: Oshino Ougi
vane_(granblue_fantasy),角色: Vane（碧蓝幻想）
sakura_miko_(casual),角色: Sakura Miko（Casual）
mitaka_asa,角色: Mitaka Asa
sugimoto_saichi,角色: Sugimoto Saichi
litten,角色: Litten
ryugasaki_rene,角色: Ryugasaki Rene
yorumi_rena,角色: Yorumi Rena
bianca_(dq5),角色: Bianca（Dq5）
kirlia,角色: Kirlia
kousaka_kyousuke,角色: Kousaka Kyousuke
sugiura_ayano,角色: Sugiura Ayano
reisa_(blue_archive),角色: Reisa（蔚蓝档案）
miyu_(swimsuit)_(blue_archive),角色: Miyu（Swimsuit) (blue Archive）
kanbaru_suruga,角色: Kanbaru Suruga
aquila_(kancolle),角色: Aquila（舰队Collection）
nadia_la_arwall,角色: Nadia La Arwall
lala_satalin_deviluke,角色: Lala Satalin Deviluke
kira_yoshikage,角色: Kira Yoshikage
kurokawa_eren,角色: Kurokawa Eren
zundamon,角色: Zundamon
basil_(omori),角色: Basil（Omori）
aegir_(azur_lane),角色: Aegir（碧蓝航线）
sister_claire,角色: Sister Claire
cleveland_(azur_lane),角色: Cleveland（碧蓝航线）
tomimi_(arknights),角色: Tomimi（明日方舟）
faris_scherwiz,角色: Faris Scherwiz
vira_(granblue_fantasy),角色: Vira（碧蓝幻想）
hau_(pokemon),角色: Hau（宝可梦）
ookami_mio_(3rd_costume),角色: Ookami Mio（3rd Costume）
crystalfly_(genshin_impact),角色: Crystalfly（原神）
sonia_nevermind,角色: Sonia Nevermind
hatsuharu_(kancolle),角色: Hatsuharu（舰队Collection）
chocobo,角色: Chocobo
shindou_takuto,角色: Shindou Takuto
matsuwa_(kancolle),角色: Matsuwa（舰队Collection）
taihou_(enraptured_companion)_(azur_lane),角色: Taihou（Enraptured Companion) (azur Lane）
galo_thymos,角色: Galo Thymos
vi_(league_of_legends),角色: Vi（League Of Legends）
kazama_asuka,角色: Kazama Asuka
keith_goodman,角色: Keith Goodman
tiki_(adult)_(fire_emblem),角色: Tiki（Adult) (fire Emblem）
himemushi_momoyo,角色: Himemushi Momoyo
kiss-shot_acerola-orion_heart-under-blade,角色: Kiss-shot Acerola-orion Heart-under-blade
aino_megumi,角色: Aino Megumi
ingrid_brandl_galatea,角色: Ingrid Brandl Galatea
lord_el-melloi_ii,角色: Lord El-melloi Ii
maria_cadenzavna_eve,角色: Maria Cadenzavna Eve
froggy_nun_(diva),角色: Froggy Nun（Diva）
revy_(black_lagoon),角色: Revy（Black Lagoon）
hotarumaru,角色: Hotarumaru
arven_(pokemon),角色: Arven（宝可梦）
hunter_(bloodborne),角色: Hunter（Bloodborne）
ogata_hyakunosuke,角色: Ogata Hyakunosuke
luma_(mario),角色: Luma（Mario）
roy_(fire_emblem),角色: Roy（Fire Emblem）
kobayakawa_sae,角色: Kobayakawa Sae
jouga_maya,角色: Jouga Maya
jill_stingray,角色: Jill Stingray
alisa_(girls_und_panzer),角色: Alisa（Girls Und Panzer）
tsurumaki_kokoro,角色: Tsurumaki Kokoro
bradamante_(fate),角色: Bradamante（Fate）
island_fox_(kemono_friends),角色: Island Fox（Kemono Friends）
cu_chulainn_(caster)_(fate),角色: Cu Chulainn（Caster) (fate）
mejiro_ardan_(umamusume),角色: Mejiro Ardan（Umamusume）
eirika_(fire_emblem),角色: Eirika（Fire Emblem）
natsuiro_matsuri_(1st_costume),角色: Natsuiro Matsuri（1st Costume）
malenia_blade_of_miquella,角色: Malenia Blade Of Miquella
tarnished_(elden_ring),角色: Tarnished（Elden Ring）
la_pluma_(arknights),角色: La Pluma（明日方舟）
roboco-san,角色: Roboco-san
pyra_(pro_swimmer)_(xenoblade),角色: Pyra（Pro Swimmer) (xenoblade）
chiyoda_(kancolle),角色: Chiyoda（舰队Collection）
konoe_kanata,角色: Konoe Kanata
aris_(maid)_(blue_archive),角色: Aris（Maid) (blue Archive）
mikazuki_(kancolle),角色: Mikazuki（舰队Collection）
yumeno_himiko,角色: Yumeno Himiko
amami_rantaro,角色: Amami Rantaro
akashi_(azur_lane),角色: Akashi（碧蓝航线）
iori_(swimsuit)_(blue_archive),角色: Iori（Swimsuit) (blue Archive）
rx-78-2,角色: Rx-78-2
seiren_(suite_precure),角色: Seiren（Suite Precure）
takamori_aiko,角色: Takamori Aiko
acerola_(pokemon),角色: Acerola（宝可梦）
mococo_abyssgard_(1st_costume),角色: Mococo Abyssgard（1st Costume）
hagoromo_lala,角色: Hagoromo Lala
sinclair_(project_moon),角色: Sinclair（Project Moon）
diego_brando,角色: Diego Brando
sans,角色: Sans
cosmog,角色: Cosmog
neo_politan,角色: Neo Politan
ling_(arknights),角色: Ling（明日方舟）
rainbow_mika,角色: Rainbow Mika
shirogane_noel_(casual),角色: Shirogane Noel（Casual）
nekomata_okayu_(oversized_shirt),角色: Nekomata Okayu（Oversized Shirt）
fuwawa_abyssgard_(1st_costume),角色: Fuwawa Abyssgard（1st Costume）
zack_fair,角色: Zack Fair
nibutani_shinka,角色: Nibutani Shinka
nenohi_(kancolle),角色: Nenohi（舰队Collection）
saijo_juri,角色: Saijo Juri
sukoya_kana,角色: Sukoya Kana
yamagishi_fuuka,角色: Yamagishi Fuuka
chrom_(fire_emblem),角色: Chrom（Fire Emblem）
kikyou_(blue_archive),角色: Kikyou（蔚蓝档案）
kaiou_michiru,角色: Kaiou Michiru
nyarlathotep_(nyaruko-san),角色: Nyarlathotep（Nyaruko-san）
yang_guifei_(second_ascension)_(fate),角色: Yang Guifei（Second Ascension) (fate）
anna_(frozen),角色: Anna（Frozen）
ibuki_(blue_archive),角色: Ibuki（蔚蓝档案）
iwakura_lain,角色: Iwakura Lain
fighter_(granblue_fantasy),角色: Fighter（碧蓝幻想）
alolan_vulpix,角色: Alolan Vulpix
sakura_chiyo,角色: Sakura Chiyo
feater_(arknights),角色: Feater（明日方舟）
eunectes_(arknights),角色: Eunectes（明日方舟）
cure_sunny,角色: Cure Sunny
usada_hikaru,角色: Usada Hikaru
kaine_(nier),角色: Kaine（Nier）
ookami_mio_(1st_costume),角色: Ookami Mio（1st Costume）
kasumigaoka_utaha,角色: Kasumigaoka Utaha
don_quixote_(project_moon),角色: Don Quixote（Project Moon）
ingo_(pokemon),角色: Ingo（宝可梦）
kido_tsubomi,角色: Kido Tsubomi
mifune_miyu,角色: Mifune Miyu
isshiki_iroha,角色: Isshiki Iroha
iruma_miu,角色: Iruma Miu
yamamura_sadako,角色: Yamamura Sadako
izuna_(swimsuit)_(blue_archive),角色: Izuna（Swimsuit) (blue Archive）
kiki_(majo_no_takkyuubin),角色: Kiki（Majo No Takkyuubin）
shirabe_ako,角色: Shirabe Ako
nagisa_(blue_archive),角色: Nagisa（蔚蓝档案）
grusha_(pokemon),角色: Grusha（宝可梦）
lambdadelta,角色: Lambdadelta
takoluka,角色: Takoluka
arare_(kancolle),角色: Arare（舰队Collection）
harukaze_(kancolle),角色: Harukaze（舰队Collection）
kirishima_touka,角色: Kirishima Touka
yoshizawa_kasumi,角色: Yoshizawa Kasumi
asakaze_(kancolle),角色: Asakaze（舰队Collection）
gekota,角色: Gekota
kisaragi_(azur_lane),角色: Kisaragi（碧蓝航线）
mori_calliope_(1st_costume),角色: Mori Calliope（1st Costume）
keqing_(opulent_splendor)_(genshin_impact),角色: Keqing（Opulent Splendor) (genshin Impact）
araragi_tsukihi,角色: Araragi Tsukihi
hiyou_(kancolle),角色: Hiyou（舰队Collection）
prinny,角色: Prinny
bb_(swimsuit_mooncancer)_(second_ascension)_(fate),角色: Bb（Swimsuit Mooncancer) (second Ascension) (fate）
katsuragi_ace_(umamusume),角色: Katsuragi Ace（Umamusume）
eva_01,角色: Eva 01
natsu_megumi,角色: Natsu Megumi
altaria,角色: Altaria
cure_peach,角色: Cure Peach
dinergate_(girls'_frontline),角色: Dinergate（少女前线）
natsuki_(doki_doki_literature_club),角色: Natsuki（Doki Doki Literature Club）
utsumi_erice,角色: Utsumi Erice
sirius_(azure_horizons)_(azur_lane),角色: Sirius（Azure Horizons) (azur Lane）
kohinata_miku,角色: Kohinata Miku
g36_(girls'_frontline),角色: G36（少女前线）
ibuki_tsubasa,角色: Ibuki Tsubasa
guzma_(pokemon),角色: Guzma（宝可梦）
tanikaze_(kancolle),角色: Tanikaze（舰队Collection）
scathach_(piercing_bunny)_(fate),角色: Scathach（Piercing Bunny) (fate）
laura_bodewig,角色: Laura Bodewig
cecilia_alcott,角色: Cecilia Alcott
yagen_toushirou,角色: Yagen Toushirou
zara_(poolside_coincidence)_(azur_lane),角色: Zara（Poolside Coincidence) (azur Lane）
artoria_caster_(second_ascension)_(fate),角色: Artoria Caster（Second Ascension) (fate）
amane_kanata_(work),角色: Amane Kanata（Work）
alastor_(shakugan_no_shana),角色: Alastor（Shakugan No Shana）
ayane_(doa),角色: Ayane（Doa）
chibi_miku,角色: Chibi Miku
brown_bear_(kemono_friends),角色: Brown Bear（Kemono Friends）
male_doctor_(arknights),角色: Male Doctor（明日方舟）
takane_lui_(1st_costume),角色: Takane Lui（1st Costume）
rpk-16_(girls'_frontline),角色: Rpk-16（少女前线）
celes_chere,角色: Celes Chere
miyanaga_saki,角色: Miyanaga Saki
angela_balzac,角色: Angela Balzac
reinforce_zwei,角色: Reinforce Zwei
nina_(fire_emblem),角色: Nina（Fire Emblem）
andira_(granblue_fantasy),角色: Andira（碧蓝幻想）
fujimaru_ritsuka_(male)_(polar_chaldea_uniform),角色: Fujimaru Ritsuka（Male) (polar Chaldea Uniform）
azki_(hololive),角色: Azki（Hololive）
yuni_(princess_connect!),角色: Yuni（Princess Connect!）
soap_(modern_warfare_2),角色: Soap（Modern Warfare 2）
ene_(kagerou_project),角色: Ene（Kagerou Project）
kiran_(fire_emblem),角色: Kiran（Fire Emblem）
cinnamoroll,角色: Cinnamoroll
mochizuki_anna,角色: Mochizuki Anna
senji_muramasa_(fate),角色: Senji Muramasa（Fate）
atago_(stunning_speedster)_(azur_lane),角色: Atago（Stunning Speedster) (azur Lane）
projekt_red_(arknights),角色: Projekt Red（明日方舟）
elesis_(elsword),角色: Elesis（Elsword）
lapras,角色: Lapras
sakawa_(kancolle),角色: Sakawa（舰队Collection）
mohammed_avdol,角色: Mohammed Avdol
yamper,角色: Yamper
frostnova_(arknights),角色: Frostnova（明日方舟）
natalia_(idolmaster),角色: Natalia（Idolmaster）
tsuchinoko_(kemono_friends),角色: Tsuchinoko（Kemono Friends）
maruyama_aya,角色: Maruyama Aya
akane_(bunny)_(blue_archive),角色: Akane（Bunny) (blue Archive）
ako_(dress)_(blue_archive),角色: Ako（Dress) (blue Archive）
gon_freecss,角色: Gon Freecss
maou_(maoyuu),角色: Maou（Maoyuu）
senkawa_chihiro,角色: Senkawa Chihiro
kalina_(girls'_frontline),角色: Kalina（少女前线）
fujimaru_ritsuka_(female)_(polar_chaldea_uniform),角色: Fujimaru Ritsuka（Female) (polar Chaldea Uniform）
kirara_(genshin_impact),角色: Kirara（原神）
leonardo_da_vinci_(rider)_(fate),角色: Leonardo Da Vinci（Rider) (fate）
navia_(genshin_impact),角色: Navia（原神）
sayu_(genshin_impact),角色: Sayu（原神）
white_rabbit_(alice_in_wonderland),角色: White Rabbit（Alice In Wonderland）
homu_(honkai_impact),角色: Homu（Honkai Impact）
rhea_(fire_emblem),角色: Rhea（Fire Emblem）
sunny_(omori),角色: Sunny（Omori）
el_condor_pasa_(umamusume),角色: El Condor Pasa（Umamusume）
soraka_(league_of_legends),角色: Soraka（League Of Legends）
achilles_(fate),角色: Achilles（Fate）
chara_(undertale),角色: Chara（Undertale）
lightning_farron,角色: Lightning Farron
pneuma_(xenoblade),角色: Pneuma（Xenoblade）
tanned_cirno,角色: Tanned Cirno
makoto_(street_fighter),角色: Makoto（Street Fighter）
pannacotta_fugo,角色: Pannacotta Fugo
jolteon,角色: Jolteon
titan_(shingeki_no_kyojin),角色: Titan（Shingeki No Kyojin）
otokura_yuuki,角色: Otokura Yuuki
roon_(azur_lane),角色: Roon（碧蓝航线）
cheval_grand_(umamusume),角色: Cheval Grand（Umamusume）
toyokawa_fuka,角色: Toyokawa Fuka
sylphiette_(mushoku_tensei),角色: Sylphiette（Mushoku Tensei）
mew_(pokemon),角色: Mew（宝可梦）
erika_(pokemon),角色: Erika（宝可梦）
yuudachi_(azur_lane),角色: Yuudachi（碧蓝航线）
bismarck_(azur_lane),角色: Bismarck（碧蓝航线）
friend_(nanashi_mumei),角色: Friend（Nanashi Mumei）
tiki_(young)_(fire_emblem),角色: Tiki（Young) (fire Emblem）
asaka_karin,角色: Asaka Karin
st._louis_(luxurious_wheels)_(azur_lane),角色: St. Louis（Luxurious Wheels) (azur Lane）
kurapika,角色: Kurapika
kano_shuuya,角色: Kano Shuuya
fiammetta_(arknights),角色: Fiammetta（明日方舟）
hoshimachi_suisei_(school_uniform),角色: Hoshimachi Suisei（School Uniform）
maruzensky_(umamusume),角色: Maruzensky（Umamusume）
meer_campbell,角色: Meer Campbell
fuecoco,角色: Fuecoco
meowscarada,角色: Meowscarada
biwa_hayahide_(umamusume),角色: Biwa Hayahide（Umamusume）
inumuta_houka,角色: Inumuta Houka
oozora_subaru_(1st_costume),角色: Oozora Subaru（1st Costume）
omaru_polka_(1st_costume),角色: Omaru Polka（1st Costume）
koseki_bijou,角色: Koseki Bijou
caracal_(kemono_friends),角色: Caracal（Kemono Friends）
trish_una,角色: Trish Una
tanya_degurechaff,角色: Tanya Degurechaff
vert_(neptunia),角色: Vert（Neptunia）
garry_(ib),角色: Garry（Ib）
perth_(kancolle),角色: Perth（舰队Collection）
mysterious_heroine_x_(fate),角色: Mysterious Heroine X（Fate）
mega_gardevoir,角色: Mega Gardevoir
yuri_(doki_doki_literature_club),角色: Yuri（Doki Doki Literature Club）
ken_masters,角色: Ken Masters
ditto,角色: Ditto
mogami_shizuka,角色: Mogami Shizuka
seele_(alter_ego),角色: Seele（Alter Ego）
nelson_(kancolle),角色: Nelson（舰队Collection）
abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),角色: Abigail Williams（Swimsuit Foreigner) (third Ascension) (fate）
enemy_naval_mine_(kancolle),角色: Enemy Naval Mine（舰队Collection）
admiral_graf_spee_(azur_lane),角色: Admiral Graf Spee（碧蓝航线）
koyama_yuzu,角色: Koyama Yuzu
tomioka_giyuu,角色: Tomioka Giyuu
agatsuma_zenitsu,角色: Agatsuma Zenitsu
fennekin,角色: Fennekin
edmond_dantes_(fate),角色: Edmond Dantes（Fate）
miyashita_ai,角色: Miyashita Ai
kaf_(kamitsubaki_studio),角色: Kaf（Kamitsubaki Studio）
lina_inverse,角色: Lina Inverse
cure_moonlight,角色: Cure Moonlight
litwick,角色: Litwick
mikko_(girls_und_panzer),角色: Mikko（Girls Und Panzer）
gawain_(fate),角色: Gawain（Fate）
abigail_williams_(third_ascension)_(fate),角色: Abigail Williams（Third Ascension) (fate）
jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),角色: Jeanne D'arc Alter（Avenger) (third Ascension) (fate）
taokaka,角色: Taokaka
yamabuki_inori,角色: Yamabuki Inori
anegasaki_nene,角色: Anegasaki Nene
mumei_(kabaneri),角色: Mumei（Kabaneri）
hokko_tarumae_(umamusume),角色: Hokko Tarumae（Umamusume）
naoe_riki,角色: Naoe Riki
sawamura_spencer_eriri,角色: Sawamura Spencer Eriri
korra,角色: Korra
morgana_(persona_5),角色: Morgana（Persona 5）
moose_(kemono_friends),角色: Moose（Kemono Friends）
yi_sang_(project_moon),角色: Yi Sang（Project Moon）
tenjou_utena,角色: Tenjou Utena
magnemite,角色: Magnemite
yamada_elf,角色: Yamada Elf
pekomon_(usada_pekora),角色: Pekomon（Usada Pekora）
bronya_zaychik_(silverwing:_n-ex),角色: Bronya Zaychik（Silverwing: N-ex）
